id,fullname,email,username,phone,password_hash,created_at,role,cccd,login_count,status,gender,dob
559,BS. Ngô Thành Hải,bs.c34.s6.559@medibook.vn,bsc34s6559,990128487,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169484,doctor,1348265637.0,0.0,,Nữ,1972-01-01
560,BS. Ngô Xuân Lan,bs.c34.s7.560@medibook.vn,bsc34s7560,931913660,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169489,doctor,1867658814.0,0.0,,Nữ,1974-01-01
561,BS. Võ Văn Bình,bs.c34.s7.561@medibook.vn,bsc34s7561,993929434,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169494,doctor,1357227536.0,0.0,,Nữ,1978-01-01
562,BS. Ngô Minh Linh,bs.c34.s8.562@medibook.vn,bsc34s8562,934482277,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169499,doctor,1246698943.0,0.0,,Nữ,1988-01-01
563,BS. Võ Tuấn Hòa,bs.c34.s8.563@medibook.vn,bsc34s8563,976034587,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169503,doctor,1301637382.0,0.0,,Nam,1994-01-01
564,BS. Huỳnh Văn Hải,bs.c34.s9.564@medibook.vn,bsc34s9564,946130759,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169508,doctor,1234259822.0,0.0,,Nam,1974-01-01
565,BS. Hoàng Thị Yến,bs.c35.s1.565@medibook.vn,bsc35s1565,939150491,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169541,doctor,1467126134.0,0.0,,Nữ,1983-01-01
566,BS. Trần Ngọc Linh,bs.c35.s2.566@medibook.vn,bsc35s2566,929607576,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169547,doctor,1160170716.0,0.0,,Nam,1994-01-01
567,BS. Lý Hữu Hương,bs.c35.s2.567@medibook.vn,bsc35s2567,943565097,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169552,doctor,1977516280.0,0.0,,Nam,1975-01-01
568,BS. Dương Minh Tuấn,bs.c35.s3.568@medibook.vn,bsc35s3568,936733470,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169557,doctor,1594817420.0,0.0,,Nam,1990-01-01
569,BS. Hồ Hải Hải,bs.c35.s3.569@medibook.vn,bsc35s3569,953360807,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169562,doctor,1270307732.0,0.0,,Nam,1976-01-01
570,BS. Đặng Minh Thảo,bs.c35.s4.570@medibook.vn,bsc35s4570,916991067,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169567,doctor,1815858075.0,0.0,,Nam,1987-01-01
571,BS. Bùi Thị Cường,bs.c35.s4.571@medibook.vn,bsc35s4571,947057520,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169572,doctor,1727813474.0,0.0,,Nam,1960-01-01
572,BS. Lý Tuấn Hòa,bs.c35.s5.572@medibook.vn,bsc35s5572,930802666,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169577,doctor,1498786278.0,0.0,,Nam,1991-01-01
573,BS. Bùi Quỳnh Tuấn,bs.c35.s6.573@medibook.vn,bsc35s6573,918022882,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169582,doctor,1481734198.0,0.0,,Nam,1968-01-01
574,BS. Vũ Ngọc Khang,bs.c35.s7.574@medibook.vn,bsc35s7574,996522918,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169587,doctor,1912497781.0,0.0,,Nữ,1972-01-01
575,BS. Nguyễn Tuấn Phương,bs.c35.s7.575@medibook.vn,bsc35s7575,958072427,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169592,doctor,1877817678.0,0.0,,Nam,1991-01-01
576,BS. Đặng Quang Yến,bs.c35.s8.576@medibook.vn,bsc35s8576,935471281,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169596,doctor,1708491359.0,0.0,,Nữ,1989-01-01
577,BS. Võ Hoài Hòa,bs.c35.s8.577@medibook.vn,bsc35s8577,984426456,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169601,doctor,1272167429.0,0.0,,Nữ,1978-01-01
578,BS. Đỗ Thanh Anh,bs.c35.s9.578@medibook.vn,bsc35s9578,995634408,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169607,doctor,1643267978.0,0.0,,Nam,1983-01-01
579,BS. Vũ Ngọc Linh,bs.c35.s9.579@medibook.vn,bsc35s9579,998354109,$2b$12$fYJFFAw0vnqn0JzsCwA8EOKCmGEfMeZKlqY1muCKcjYVeHGo/TeQS,2026-06-09T03:16:55.169615,doctor,1678700154.0,0.0,,Nữ,1995-01-01
580,Test User,test12345@domain.com,test12345,123456789,$2b$12$NnvuIRLDdWHI4Cxa3JmTye.RPPNNagzZieVDqjk9ifRz2F2vpMvSy,2026-06-09T04:13:32.299822,patient,,1.0,,,
581,New User,newuser1@domain.com,newuser1,987654322,$2b$12$RQvAtZGYGTp/4yZA.eweeeO8mPqmj5gQ8YCkqMJWEVuKscuQ4zXQO,2026-06-09T05:15:09.000141,patient,987654321.0,,,,
582,Test Playwright,playwright1@test.com,playwright1,987654321,$2b$12$IrxOHvZFGSgZ3Gz7yDbJxORyWkDyUKkKMxXoR6f8xw6SoovPOPSti,2026-06-09T05:25:54.709274,patient,1202003344.0,1.0,,,
583,quân,kingdorenom@gmail.com,kingdorenom,345913605,$2b$12$H8HVnZPBanMNXuapT8X8lOdhx8OzwkOq6QaTPgQizxnTz2uYcThQ.,2026-06-10T15:37:31.652290,admin,40206023584.0,10.0,,,
584,Test Patient,testpatient@example.com,testpatient,987654321,$2b$12$kqis3nSD.SRZj1Jqf98B6u9to5YNV1V1dajEctt1iCTOr7cNfDMsi,2026-06-22T11:02:42.915770,patient,123456789012.0,3.0,,,
585,q,kingdorenom@gmail.com,quan,345913605,$2b$12$bFqnllNm3/W7oHWil7ZV4ugKO9EkKcPLguCf/CE5xKPItvm/mIIx2,2026-06-22T11:21:48.427469,patient,40206023584.0,1.0,,,
